Date,Open,High,Low,Close,Adjusted_close,Volume
2018-03-26,262.13,265.43,259.41,265.11,246.5111,141956094
2018-03-27,266.17,266.77,258.84,260.6,242.3175,129941398
2018-03-28,260.75,262.64,258.58,259.83,241.6016,146452297
2018-03-29,261.12,265.26,259.8389,263.15,244.6886,124244797
2018-04-02,262.55,263.13,254.67,257.47,239.4071,186286297
2018-04-03,258.87,261.31,256.84,260.77,242.4756,119956898
2018-04-04,256.75,264.355,256.6,263.56,245.0699,123715297
2018-04-05,265.55,266.64,264.32,265.64,247.004,82652625
2018-04-06,263.42,265.11,258,259.72,241.4993,179521203
2018-04-09,261.37,264.84,259.9356,261,242.6895,105442898
2018-04-10,264.27,266.04,262.98,265.15,246.5483,105573695
2018-04-11,263.47,265.64,263.39,263.76,245.2558,91140242
2018-04-12,265.26,267,265.06,265.93,247.2736,68890477
2018-04-13,267.41,267.54,264.01,265.15,246.5483,85079188
2018-04-16,267,268.2,266.07,267.33,248.5754,63405289
2018-04-17,269.33,270.87,268.75,270.19,251.2347,64682039
2018-04-18,270.69,271.3,269.87,270.39,251.4207,57303859
2018-04-19,269.65,269.88,267.72,268.89,250.0259,77655914
2018-04-20,268.81,269.06,265.61,266.61,247.9059,99953125
2018-04-23,267.26,267.89,265.35,266.57,247.8687,65557953
2018-04-24,267.73,267.9762,261.28,262.98,244.5306,112885508
2018-04-25,262.91,264.13,260.85,263.63,245.135,103840898
2018-04-26,264.79,267.2452,264.29,266.31,247.6269,67731938
2018-04-27,267,267.34,265.5,266.56,247.8594,57053648
2018-04-30,267.26,267.89,264.43,264.51,245.9532,82182320
2018-05-01,263.87,265.1,262.11,264.98,246.3903,74203367
2018-05-02,264.76,265.68,262.76,263.2,244.7351,86368945
2018-05-03,262.26,263.36,259.05,262.62,244.1958,136311500
2018-05-04,261.52,266.7892,261.15,266.02,247.3573,91222078
2018-05-07,266.89,268.02,266.11,266.92,248.1942,55304910
2018-05-08,266.5,267.325,265.15,266.92,248.1942,67499250
2018-05-09,267.68,269.865,267.09,269.5,250.5932,59666141
2018-05-10,270.34,272.39,270.22,272.02,252.9364,72063930
2018-05-11,272.16,273.15,271.58,272.85,253.7081,59871512
2018-05-14,273.34,274.08,272.36,272.98,253.829,54790609
2018-05-15,271.59,271.61,270.03,271.1,252.0809,87036039
2018-05-16,271.14,272.76,271.11,272.24,253.1409,53942633
2018-05-17,271.94,273.23,271.13,272.01,252.9271,56536398
2018-05-18,271.62,272.03,270.93,271.33,252.2948,64367961
2018-05-21,273.01,273.98,271.3512,273.37,254.1917,58025879
2018-05-22,273.96,274.25,272.24,272.61,253.485,52966359
2018-05-23,271.17,273.39,270.99,273.36,254.1824,64694180
2018-05-24,272.91,273.22,270.78,272.8,253.6616,76043828
2018-05-25,272.15,272.86,271.58,272.15,253.0572,56374762
2018-05-29,270.31,271.17,267.76,269.02,250.1468,115908602
2018-05-30,270.5,273.11,270.42,272.61,253.485,69678445
2018-05-31,272.15,272.49,270.255,270.94,251.9321,93519938
2018-06-01,272.41,273.94,272.33,273.6,254.4055,71258406
2018-06-04,274.53,275.185,274.26,274.9,255.6143,45385168
2018-06-05,275.05,275.53,274.18,275.1,255.8003,51135039
2018-06-06,275.79,277.52,275.09,277.4,257.9389,62732219
2018-06-07,277.95,278.28,276.34,277.37,257.911,72969398
2018-06-08,276.85,278.25,276.66,278.19,258.6735,72139719
2018-06-11,278.44,279.37,278.31,278.56,259.0175,58892520
2018-06-12,279.03,279.33,278.19,278.92,259.3523,72329031
2018-06-13,279.19,279.48,277.8,278.03,258.5247,79070609
2018-06-14,279.01,279.33,278.0599,278.73,259.1756,77097617
2018-06-15,276.6,277.51,275.35,277.13,258.8446,120041602
2018-06-18,275.49,276.7,274.95,276.56,258.3122,52917578
2018-06-19,274,275.75,273.53,275.5,257.3221,97531516
2018-06-20,276.27,276.72,275.59,275.97,257.7611,53785488
2018-06-21,275.96,275.98,273.68,274.24,256.1453,71061398
2018-06-22,275.66,275.785,274.49,274.74,256.6123,56612000
2018-06-25,273.44,273.6162,269.1,271,253.119,137854203
2018-06-26,271.64,272.56,270.79,271.6,253.6795,68683211
2018-06-27,272.26,273.865,269.18,269.35,251.5779,105110703
2018-06-28,269.29,271.75,268.49,270.89,253.0163,76650523
2018-06-29,272.12,273.66,271.1495,271.28,253.3806,97592492
2018-07-02,269.51,272.04,269.24,271.86,253.9223,63554770
2018-07-03,272.87,272.98,270.42,270.9,253.0256,42187070
2018-07-05,272.17,273.18,270.96,273.11,255.0898,56925922
2018-07-06,273.14,275.84,272.715,275.42,257.2474,66493703
2018-07-09,276.55,277.96,276.5,277.9,259.5638,50550398
2018-07-10,278.41,279.01,278.08,278.9,260.4978,51966832
2018-07-11,277.15,278.04,276.52,276.86,258.5924,77054734
2018-07-12,278.28,279.43,277.6,279.37,260.9368,60124688
2018-07-13,279.17,279.93,278.66,279.59,261.1423,48234961
2018-07-16,279.64,279.803,278.84,279.34,260.9088,48201039
2018-07-17,278.47,280.91,278.41,280.47,261.9642,52315500
2018-07-18,280.56,281.18,280.06,281.06,262.5153,44593473
2018-07-19,280.31,280.74,279.46,280,261.5252,61412121
2018-07-20,279.77,280.48,279.5,279.68,261.2263,82372727
2018-07-23,279.45,280.43,279.06,280.2,261.712,47047566
2018-07-24,281.79,282.56,280.63,281.61,263.029,68026945
2018-07-25,281.33,284.37,281.28,284.01,265.2706,78882930
2018-07-26,283.2,284.11,283.09,283.34,264.6448,57919500
2018-07-27,283.71,283.82,280.38,281.42,262.8515,76783188
2018-07-30,281.51,281.69,279.36,279.95,261.4785,63742512
2018-07-31,280.81,282.02,280.38,281.33,262.7675,68570484
2018-08-01,281.56,282.13,280.1315,280.86,262.3285,53853328
2018-08-02,279.39,282.58,279.16,282.39,263.7575,63426359
2018-08-03,282.53,283.6577,282.33,283.6,264.8877,53935391
2018-08-06,283.64,284.99,283.2015,284.64,265.8591,39400887
2018-08-07,285.39,286.01,285.24,285.58,266.737,43196648
2018-08-08,285.39,285.91,284.94,285.46,266.6249,42114551
2018-08-09,285.53,285.97,284.915,285.07,266.2607,35716980
2018-08-10,283.45,284.055,282.36,283.16,264.4767,77076039
2018-08-13,283.47,284.16,281.77,282.1,263.4866,65732914
2018-08-14,282.92,284.17,282.4833,283.9,265.1679,43842031
2018-08-15,282.38,282.54,280.16,281.78,263.1878,102925398
2018-08-16,283.4,285.04,283.36,284.06,265.3173,69967922
2018-08-17,283.83,285.5601,283.37,285.06,266.2513,65618477
2018-08-20,285.57,285.97,285.06,285.67,266.8211,39807488
2018-08-21,286.25,287.31,285.7135,286.34,267.4469,67271984
2018-08-22,285.88,286.76,285.575,286.17,267.2881,44993328
2018-08-23,285.97,286.94,285.43,285.79,266.9332,49204848
2018-08-24,286.44,287.67,286.38,287.51,268.5397,57487398
2018-08-27,288.86,289.9,288.68,289.78,270.6599,57072379
2018-08-28,290.3,290.4175,289.4,289.92,270.7907,46943473
2018-08-29,290.16,291.74,289.8854,291.48,272.2477,61485512
2018-08-30,290.94,291.36,289.63,290.3,271.1456,61229500
2018-08-31,289.84,290.81,289.29,290.31,271.1549,66140844
2018-09-04,289.84,290.21,288.68,289.81,270.6879,57594367
2018-09-05,289.41,289.64,287.89,289.03,269.9594,72452438
2018-09-06,289.15,289.49,287,288.16,269.1468,65909859
2018-09-07,286.98,288.7,286.71,287.6,268.6237,73524812
2018-09-10,288.74,289.04,287.88,288.1,269.0908,50210898
2018-09-11,287.37,289.55,286.975,289.05,269.9781,50530488
2018-09-12,289.06,289.8,288.23,289.12,270.0435,59810762
2018-09-13,290.32,291.0384,289.995,290.83,271.6406,51034219
2018-09-14,291.06,291.27,290,290.88,271.6873,55079879
2018-09-17,290.82,290.86,289.03,289.34,270.2489,68244039
2018-09-18,289.58,291.58,289.55,290.91,271.7153,61930406
2018-09-19,290.97,291.69,290.825,291.22,272.0049,49080559
2018-09-20,292.64,293.94,291.2363,293.58,274.2092,100360602
2018-09-21,293.09,293.22,291.81,291.99,273.9583,105479695
2018-09-24,291.34,291.5,290.37,291.02,273.0482,53409648
2018-09-25,291.53,291.65,290.4833,290.75,272.7949,44370039
2018-09-26,290.91,292.24,289.41,289.88,271.9786,79739672
2018-09-27,290.41,291.91,290.1,290.69,272.7386,59249461
2018-09-28,289.99,291.28,289.95,290.72,272.7667,70091391
2018-10-01,292.11,292.93,290.98,291.73,273.7144,62078941
2018-10-02,291.56,292.355,291.14,291.56,273.5549,47258230
2018-10-03,292.74,293.21,291.32,291.72,273.705,64694594
2018-10-04,291.18,291.24,287.66,289.44,271.5658,111545906
2018-10-05,289.69,290.27,286.22,287.82,270.0458,105951695
2018-10-08,287.05,288.22,285.5,287.82,270.0458,87742172
2018-10-09,287.39,288.86,286.77,287.4,269.6518,74338977
2018-10-10,286.83,286.91,277.88,278.3,261.1137,214731016
2018-10-11,277.08,278.9,270.36,272.17,255.3623,274840500
2018-10-12,276.77,277.09,272.37,275.95,258.9088,183186500
2018-10-15,275.55,277.04,274.3,274.4,257.4546,102263695
2018-10-16,276.6,280.82,276.07,280.4,263.084,118255797
2018-10-17,280.44,281.15,277.56,280.45,263.1309,110626000
2018-10-18,279.4,280.07,274.97,276.4,259.3311,134557500
2018-10-19,277.13,279.3,275.47,276.25,259.1903,139901594
2018-10-22,277,277.36,274.41,275.01,258.0269,82415805
2018-10-23,270.95,274.87,268.61,273.61,256.7133,146352703
2018-10-24,273.33,273.76,264.7,265.32,248.9353,177806703
2018-10-25,267.38,271.81,266.23,270.08,253.4013,138061500
2018-10-26,265.92,271,262.29,265.33,248.9447,201574594
2018-10-29,268.8,270.25,259.85,263.86,247.5655,160749109
2018-10-30,263.67,268.12,263.12,267.77,251.234,157116000
2018-10-31,270.65,273.23,270.12,270.63,253.9174,128296305
2018-11-01,271.6,273.73,270.38,273.51,256.6195,99495039
2018-11-02,274.75,275.23,269.59,271.89,255.0996,122634094
2018-11-05,272.44,274.01,271.35,273.39,256.5069,65622477
2018-11-06,273.32,275.3,273.25,275.12,258.1301,60085887
2018-11-07,277.56,281.1,277.08,281.01,263.6564,102752094
2018-11-08,280.11,281.22,279.22,280.5,263.1779,65584891
2018-11-09,279.03,279.24,276.18,277.76,260.6071,98812562
2018-11-12,277.19,277.46,271.99,272.57,255.7376,99673570
2018-11-13,273.09,275.325,271.25,272.06,255.2591,98176609
2018-11-14,274.16,274.61,268.45,270.2,253.5139,125335906
2018-11-15,268.78,273.54,267.0102,273.02,256.1598,135101406
2018-11-16,271.79,274.75,271.21,273.73,256.8259,126668000
2018-11-19,273.05,273.38,268.07,269.1,252.4819,103061695
2018-11-20,265.36,267,263.15,264.12,247.8094,136021297
2018-11-21,265.86,267.15,265.01,265.02,248.6538,75563742
2018-11-23,263.18,264.8234,263.07,263.25,246.9931,42807879
2018-11-26,265.78,267.75,265.34,267.5,250.9807,79981359
2018-11-27,266.34,268.4,265.66,268.4,251.8251,75502438
2018-11-28,269.6,274.58,268.3272,274.58,257.6234,127629602
2018-11-29,273.71,275.55,272.43,273.98,257.0605,82346414
2018-11-30,273.81,276.28,273.45,275.65,258.6274,98204195
2018-12-03,280.28,280.4,277.505,279.3,262.052,103017695
2018-12-04,278.37,278.85,269.9,270.25,253.5608,177986000
2018-12-06,265.92,269.97,262.44,269.84,253.1762,204185406
2018-12-07,269.46,271.22,262.63,263.57,247.2934,161018891
2018-12-10,263.37,265.1613,258.62,264.07,247.7625,151445906
2018-12-11,267.66,267.87,262.48,264.13,247.8188,121504398
2018-12-12,267.47,269,265.37,265.46,249.0666,97976711
2018-12-13,266.52,267.49,264.12,265.37,248.9822,96662719
2018-12-14,262.96,264.03,259.85,260.47,244.3848,116961102
2018-12-17,259.4,260.65,253.525,255.36,239.5904,165492297
2018-12-18,257.2,257.95,253.28,255.08,239.3277,134515109
2018-12-19,255.17,259.4,249.35,251.26,235.7436,214992797
2018-12-20,249.86,251.62,244.65,247.17,231.9061,252053406
2018-12-21,246.74,249.71,239.98,240.7,227.1549,255345594
2018-12-24,239.04,240.8355,234.27,234.34,221.1528,147311594
2018-12-26,235.97,246.18,233.76,246.18,232.3265,218485406
2018-12-27,242.57,248.29,238.96,248.07,234.1101,186267297
2018-12-28,249.58,251.4,246.45,247.75,233.8082,153100188
2018-12-31,249.56,250.19,247.47,249.92,235.856,144299391
2019-01-02,245.98,251.21,245.95,250.18,236.1014,126925203
2019-01-03,248.23,248.57,243.67,244.21,230.4674,144140703
2019-01-04,247.59,253.11,247.17,252.39,238.187,142628797
2019-01-07,252.69,255.95,251.69,254.38,240.0651,103139102
2019-01-08,256.82,257.31,254,256.77,242.3206,102512602
2019-01-09,257.56,258.91,256.19,257.97,243.453,95006555
2019-01-10,256.26,259.16,255.5,258.88,244.3118,96823922
2019-01-11,257.68,259.0098,257.03,258.98,244.4062,73858109
2019-01-14,256.86,258.3,256.41,257.4,242.9151,70908234
2019-01-15,257.82,260.7,257.81,260.35,245.6991,85208273
2019-01-16,260.83,261.9666,260.6,260.98,246.2936,77636711
2019-01-17,260.01,263.92,259.96,262.96,248.1622,96118438
2019-01-18,264.98,266.98,262.998,266.46,251.4653,127900305
2019-01-22,264.82,265.06,261.06,262.86,248.0679,115531203
2019-01-23,264.01,264.79,260.66,263.41,248.5869,86030289
2019-01-24,263.21,264.2,262.08,263.55,248.719,59204141
2019-01-25,265.61,266.7,263.6595,265.78,250.8235,96883359
2019-01-28,263.39,263.83,261.79,263.76,248.9172,85613664
2019-01-29,263.92,264.55,262.48,263.41,248.5869,66136328
2019-01-30,265.1,268.52,264.25,267.58,252.5222,92473672
2019-01-31,267.51,270.47,267.27,269.93,254.74,104012094
2019-02-01,270.15,271.2,269.18,270.06,254.8627,85782523
2019-02-04,270.11,272.03,269.36,271.96,256.6558,60744840
2019-02-05,272.44,273.44,271.88,273.1,257.7316,79552766
2019-02-06,272.79,273.34,271.92,272.74,257.3919,58347793
2019-02-07,270.94,271.55,268.29,270.14,254.9382,95481961
2019-02-08,268.75,270.58,267.83,270.47,255.2496,75788867
2019-02-11,271.2,271.49,270.03,270.62,255.3912,68021422
2019-02-12,272.42,274.52,272.34,274.1,258.6753,72270227
2019-02-13,275.03,275.93,274.56,274.99,259.5153,65277199
2019-02-14,273.78,275.64,272.87,274.38,258.9396,83234398
2019-02-15,276.36,277.41,276.13,277.37,261.7613,97088656
2019-02-19,276.481,278.58,276.47,277.85,262.2143,59120801
2019-02-20,277.81,278.92,277.25,278.41,262.7428,76610766
2019-02-21,277.7,278.1,276.345,277.42,261.8085,64214727
2019-02-22,278.11,279.36,277.4029,279.14,263.4317,78114625
2019-02-25,280.73,281.31,279.43,279.52,263.7903,69030703
2019-02-26,279.13,280.3,278.9,279.32,263.6016,56844102
2019-02-27,278.52,279.59,277.48,279.2,263.4883,56921566
2019-02-28,278.96,279.45,278.32,278.68,262.9976,69268289
2019-03-01,280.44,280.88,278.82,280.42,264.6397,78880555
2019-03-04,281.6,281.87,276.84,279.4,263.6771,106494602
2019-03-05,279.54,279.76,278.41,279.02,263.3185,59114559
2019-03-06,279.15,279.16,276.97,277.33,261.7236,75039766
2019-03-07,276.83,276.99,274.07,275.01,259.5341,94885086
2019-03-08,272.94,274.65,272.42,274.46,259.0151,85795797
2019-03-11,275.26,278.62,275.23,278.44,262.7711,65098898
2019-03-12,279.06,280.07,278.85,279.49,263.762,79667531
2019-03-13,280.48,282.38,280.3,281.34,265.5079,80639148
2019-03-14,281.37,281.84,280.6662,281.16,265.338,67518367
2019-03-15,280.54,282.21,280.33,281.31,266.6491,81308977
2019-03-18,281.55,282.66,281.3,282.33,267.6159,62199809
2019-03-19,283.51,284.36,281.41,282.4,267.6823,90268117
2019-03-20,282.16,283.5,280.32,281.55,266.8766,84609211
2019-03-21,280.64,285.18,280.59,284.73,269.8908,79550383
2019-03-22,283.22,283.8034,279.18,279.25,264.6964,122659297
2019-03-25,278.87,280.1853,277.64,279.04,264.4974,85575203
2019-03-26,280.99,282.18,279.56,281.12,266.469,68125922
2019-03-27,281.11,281.76,277.93,279.65,265.0756,72224719
2019-03-28,280.35,281.21,279.07,280.71,266.0803,56238551
2019-03-29,282.39,282.84,281.14,282.48,267.7581,82186805
2019-04-01,284.7,286.16,284.4,285.83,270.9335,77617953
2019-04-02,286.04,286.23,285.09,285.97,271.0662,40070352
2019-04-03,287.32,287.76,285.75,286.42,271.4928,68243203
2019-04-04,286.78,287.459,286.01,287.18,272.2132,48997512
2019-04-05,287.92,288.63,287.6,288.57,273.5307,58621727
2019-04-08,288.1,288.91,287.37,288.79,273.7392,53566340
2019-04-09,287.72,288.08,286.7,287.31,272.3364,66142320
2019-04-10,287.77,288.3899,287.31,288.29,273.2653,52601500
2019-04-11,288.83,288.84,287.578,288.21,273.1895,55093102
2019-04-12,290,290.47,288.261,290.16,275.0378,69727773
2019-04-15,290.24,290.35,289.075,289.97,274.8578,49596688
2019-04-16,290.95,291.01,289.5,290.16,275.0378,52153199
2019-04-17,291.4,291.425,288.99,289.45,274.3649,58268301
2019-04-18,290.1,290.32,288.66,290.02,274.9051,68708516
2019-04-22,289.17,290.435,289.07,290.27,275.1421,40160141
2019-04-23,290.68,293.14,290.42,292.88,277.6161,52246633
2019-04-24,292.79,293.16,292.07,292.23,277,50392910
2019-04-25,292.12,292.78,290.73,292.05,276.8293,57770859
2019-04-26,292.1,293.49,291.2401,293.41,278.1185,50916422
2019-04-29,293.51,294.45,293.41,293.87,278.5545,57197754
2019-04-30,293.49,294.34,291.92,294.02,278.6967,81111727
2019-05-01,294.72,294.95,291.8,291.81,276.6019,71671875
2019-05-02,291.68,292.7,289.52,291.18,276.0047,65030168
2019-05-03,292.82,294.34,291.2998,294.03,278.7062,56543648
2019-05-06,289.25,293.31,288.9,292.82,277.5592,107198094
2019-05-07,290.15,290.81,285.81,287.93,272.9241,144729906
2019-05-08,287.53,289.43,286.87,287.53,272.5449,91568289
2019-05-09,285.23,287.33,283.3,286.66,271.7203,103471102
2019-05-10,285.62,288.94,282.3,288.1,273.0852,112429297
2019-05-13,282.42,283.49,279.93,280.86,266.2225,127290492
2019-05-14,281.99,285.1,281.85,283.4,268.6302,77003234
2019-05-15,281.59,285.77,281.36,285.06,270.2036,73956406
2019-05-16,285.84,289.21,285.76,287.7,272.7061,76749641
2019-05-17,285.14,288.6,285.1207,285.84,270.943,100353000
2019-05-20,284.06,285.43,283.12,283.95,269.1515,62877609
2019-05-21,285.83,286.93,285.55,286.51,271.5781,46847090
2019-05-22,285.45,286.69,285.1,285.63,270.7439,49482473
2019-05-23,283.16,283.21,280.57,282.14,267.4358,98733852
2019-05-24,283.74,284.2,282.09,282.78,268.0425,55268102
2019-05-28,283.09,284.15,280.13,280.15,265.5495,70029359
2019-05-29,278.91,279.36,276.71,278.27,263.7675,104972898
2019-05-30,279.11,280.04,277.805,279.03,264.4879,62523781
2019-05-31,276.2,277.12,275.24,275.27,260.9239,86862781
2019-06-03,275.31,276.5521,273.09,274.57,260.2603,96427953
2019-06-04,277.12,280.68,276.62,280.53,265.9097,77231891
2019-06-05,282.33,282.99,280.32,282.96,268.2131,71169719
2019-06-06,283.29,285.55,282.57,284.8,269.9572,69430383
2019-06-07,285.93,288.85,285.74,287.65,272.6587,74272203
2019-06-10,289.37,290.82,288.8734,288.97,273.9099,60799047
2019-06-11,290.99,291.4,288.1805,288.9,273.8435,58641328
2019-06-12,288.64,289.26,287.815,288.39,273.3601,47096312
2019-06-13,289.4,289.98,288.62,289.58,274.4881,48945160
2019-06-14,289.26,289.93,288.41,289.26,274.1848,52324719
2019-06-17,289.52,290.22,289.18,289.37,274.289,39205711
2019-06-18,291.39,293.57,290.99,292.4,277.1611,85434812
2019-06-19,292.55,293.65,291.47,293.06,277.7867,78674383
2019-06-20,296.04,296.3093,293.1255,295.86,280.4408,116570000
2019-06-21,294.13,295.52,293.76,294,280.0328,83309469
2019-06-24,294.23,294.58,293.47,293.64,279.6899,47582727
2019-06-25,293.7,293.73,290.64,290.76,276.9467,82028656
2019-06-26,291.75,292.31,290.345,290.47,276.6705,51584898
2019-06-27,291.31,292.06,290.89,291.5,277.6515,40355238
2019-06-28,292.58,293.55,292.01,293,279.0803,59350930
2019-07-01,296.68,296.92,294.33,295.66,281.6139,79107469
2019-07-02,295.61,296.49,294.68,296.43,282.3473,61504539
2019-07-03,297.18,298.82,297.02,298.8,284.6047,40898898
2019-07-05,297.44,298.64,296.01,298.46,284.2809,51677328
2019-07-08,297.01,298.2579,296.22,296.82,282.7188,45841770
2019-07-09,295.54,297.52,295.48,297.19,283.0712,41101281
2019-07-10,298.37,299.66,297.78,298.61,284.4238,58595559
2019-07-11,299.32,299.58,298.2,299.31,285.0905,50889480
2019-07-12,299.85,300.73,299.51,300.65,286.3668,40354406
2019-07-15,301.13,301.13,300.19,300.75,286.4621,33910262
2019-07-16,300.65,300.88,299.44,299.71,285.4715,40567961
2019-07-17,299.75,299.93,297.74,297.74,283.5951,44102441
2019-07-18,297.19,299.25,296.7,298.83,284.6333,51701688
2019-07-19,300.04,300.07,296.96,297.17,283.0522,71081242
2019-07-22,297.61,298.5,297.04,297.9,283.7475,43687398
2019-07-23,299.14,300.03,298.22,300.03,285.7763,44657969
2019-07-24,299.19,301.44,299.09,301.44,287.1193,47213230
2019-07-25,300.94,301,299.11,300,285.7477,55394090
2019-07-26,300.76,302.23,300.62,302.01,287.6622,45084078
2019-07-29,301.88,301.93,300.85,301.46,287.1384,38126461
2019-07-30,299.91,301.17,299.49,300.72,286.4335,45849047
2019-07-31,300.99,301.2,295.2,297.43,283.2998,104245203
2019-08-01,297.6,300.87,293.96,294.84,280.8329,142646594
2019-08-02,293.85,294.12,290.9,292.62,278.7183,116749695
2019-08-05,288.09,288.21,281.72,283.82,270.3364,178745406
2019-08-06,285.91,288.04,284.28,287.8,274.1273,120711695
2019-08-07,284.4,288.82,282.04,287.97,274.2892,140572297
2019-08-08,289.62,293.62,289.01,293.62,279.6708,87713906
2019-08-09,292.58,293.24,289.65,291.62,277.7658,93729961
2019-08-12,289.96,291.6052,287.02,288.07,274.3845,65527633
2019-08-13,287.74,294.15,287.36,292.55,278.6517,94792969
2019-08-14,288.07,292.4644,283.76,283.9,270.4126,135622094
2019-08-15,284.88,285.64,282.39,284.65,271.127,101929797
2019-08-16,286.48,289.33,284.7138,288.85,275.1274,85825289
2019-08-19,292.19,293.08,291.44,292.33,278.4421,53640152
2019-08-20,291.77,292.36,289.95,290.09,276.3085,51652754
2019-08-21,292.48,292.86,291.72,292.45,278.5564,49723434
2019-08-22,293.23,293.93,290.4,292.36,278.4707,51739289
2019-08-23,290.92,292.76,283.47,284.85,271.3175,149318203
2019-08-26,287.27,288,285.58,288,274.3178,72620602
2019-08-27,289.54,289.95,286.03,286.87,273.2415,68263000
2019-08-28,286.14,289.07,285.25,288.89,275.1655,59852320
2019-08-29,291.72,293.16,290.61,292.58,278.6802,57998910
2019-08-30,294.22,294.2399,291.42,292.45,278.5564,62961781
2019-09-03,290.57,291.58,289.27,290.74,276.9276,69231883
2019-09-04,293.14,294.055,292.31,294.04,280.0709,47003961
2019-09-05,296.79,298.83,294.001,297.82,283.6713,83356781
2019-09-06,298.17,298.76,297.42,298.05,283.8904,49584289
2019-09-09,299.14,299.24,297.16,298.2,284.0332,51260289
2019-09-10,297.36,298.2,295.97,298.13,283.9666,57947102
2019-09-11,298.47,300.34,297.75,300.25,285.9859,68821070
2019-09-12,301.25,302.46,300.41,301.29,286.9764,72908750
2019-09-13,301.78,302.17,300.68,301.09,286.7859,62104840
2019-09-16,299.84,301.1378,299.45,300.16,285.9001,58191180
2019-09-17,299.94,301.02,299.75,300.92,286.624,42904434
2019-09-18,300.49,301.22,298.24,301.1,286.7955,74192086
2019-09-19,301.53,302.63,300.7103,301.08,286.7764,78099219
2019-09-20,300.36,300.67,297.41,298.28,285.4211,97455984
2019-09-23,297.55,299,297.27,298.21,285.3541,47541320
2019-09-24,299.41,299.84,294.81,295.87,283.115,97367570
2019-09-25,295.96,298.11,294.33,297.62,284.7896,73434078
2019-09-26,297.63,297.86,295.45,297,284.1963,58722359
